[-73.273788, -59.309341, -9.7647228, 37.794632, 52.860214, -5.9559894, 11.576147, -6.943327, 10.50255;
 -61.392151, -24.044971, -56.057171, -23.721674, -63.669888, 53.372494, 51.094376, 70.555038, 68.453606;
 389.99527, 391.87836, 402.65463, 422.06763, 429.42072, 382.06531, 388.59018, 390.33023, 396.71432;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.273781, -59.369141, -9.7645054, 37.794941, 52.854431, -6.1461229, 11.326853, -7.1519804, 10.252196;
 -61.160885, -23.957705, -55.830269, -23.492908, -63.561058, 52.914616, 50.755501, 70.322678, 68.065987;
 389.99329, 392.29056, 402.65329, 422.06674, 429.41998, 380.92496, 387.47903, 389.51175, 395.56494;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.463486, -59.570702, -9.987546, 37.556507, 52.808407, -6.3506927, 11.083958, -7.5628419, 10.005679;
 -61.148891, -23.834358, -55.829655, -23.496269, -63.510868, 52.501129, 50.351978, 69.870468, 67.626839;
 389.84387, 392.15421, 402.57236, 422.04324, 429.04373, 380.13696, 386.71872, 388.61978, 394.77902;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.457649, -59.570976, -9.9877596, 37.556194, 52.808407, -6.5501471, 11.058968, -7.5546227, 9.9878998;
 -61.270367, -24.064442, -56.056545, -23.725063, -63.510868, 51.767387, 49.691406, 69.422203, 67.076477;
 389.84656, 392.15591, 402.57367, 422.04407, 429.04373, 379.35461, 385.68011, 387.88773, 394.05981;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.463486, -59.570702, -9.987546, 37.556507, 52.808407, -6.7604632, 11.044696, -7.7695408, 9.9792328;
 -61.148891, -23.834358, -55.829655, -23.496269, -63.510868, 51.980423, 49.759663, 69.420181, 67.240723;
 389.84387, 392.15421, 402.57236, 422.04324, 429.04373, 379.27115, 385.33115, 387.80576, 393.69867;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.463486, -59.567982, -9.7601719, 37.758972, 53.003063, -6.5435495, 11.044696, -7.5396671, 9.9704752;
 -61.148891, -23.724009, -55.668091, -23.363937, -63.219727, 51.93895, 49.759663, 69.304588, 67.185493;
 389.84387, 392.15347, 402.26367, 421.68805, 428.67062, 379.00201, 385.33115, 387.1586, 393.33923;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.457664, -59.567982, -9.7601719, 37.763577, 53.003063, -6.5435495, 11.049363, -7.5407071, 9.9792328;
 -61.039143, -23.724009, -55.668091, -23.355263, -63.219727, 51.93895, 49.866238, 69.473648, 67.240723;
 389.84454, 392.15347, 402.26367, 421.68799, 428.67062, 379.00201, 385.33228, 387.52481, 393.69867;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.38401, -59.507652, -9.750535, 37.727623, 53.003063, -6.5372744, 11.039637, -7.5393376, 9.9704752;
 -60.857758, -23.581593, -55.619522, -23.226503, -63.219727, 51.895737, 49.826035, 69.523582, 67.185493;
 389.42175, 391.73959, 401.87628, 421.30981, 428.67062, 378.65125, 384.98602, 387.15735, 393.33923;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.38401, -59.507652, -9.7450094, 37.727623, 52.956982, -6.7584834, 10.827568, -7.761519, 9.970582;
 -60.857758, -23.581593, -55.506382, -23.226503, -63.169891, 52.043621, 49.975475, 69.580482, 67.404686;
 389.42175, 391.73959, 401.87665, 421.30981, 428.29556, 378.91711, 385.26694, 387.43961, 393.33807;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.463478, -59.507652, -9.7450094, 37.727623, 52.956982, -6.7536621, 11.035089, -7.761519, 9.970582;
 -60.917667, -23.581593, -55.506382, -23.226503, -63.169891, 52.151787, 49.93428, 69.580482, 67.404686;
 389.84183, 391.73959, 401.87665, 421.30981, 428.29556, 378.91858, 384.98373, 387.43961, 393.33807;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.463478, -59.570412, -9.7546415, 37.761414, 53.003063, -6.5372744, 11.034969, -7.5332375, 10.1828;
 -60.917667, -23.604275, -55.55484, -23.24531, -63.219727, 51.895737, 49.719536, 69.414803, 67.128761;
 389.84183, 392.15244, 402.26401, 421.68762, 428.67062, 378.65125, 384.98486, 387.16055, 393.04272;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.732811, -59.769329, -9.9774666, 37.52317, 52.763168, -6.7433543, 11.03485, -7.5322061, 10.173765;
 -60.96571, -23.600679, -55.554207, -23.248629, -63.231316, 51.57304, 49.504795, 69.245911, 66.854866;
 390.11304, 392.01691, 402.18298, 421.66391, 428.66736, 378.57285, 384.98605, 386.79489, 392.68552;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.652985, -59.769329, -10.215814, 37.52317, 52.569016, -6.7481508, 10.817666, -7.5250883, 9.9528885;
 -60.905689, -23.600679, -55.71542, -23.248629, -63.292839, 51.464951, 49.290924, 68.968697, 66.856422;
 389.69226, 392.01691, 402.4895, 421.66391, 429.03973, 378.57141, 384.92407, 386.43292, 392.62305;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.922333, -60.031372, -10.200194, 37.489578, 52.523239, -6.9755001, 10.619742, -7.9761295, 9.749382;
 -60.953682, -23.619793, -55.553547, -23.229811, -63.242863, 52.085152, 50.016735, 69.578392, 67.40625;
 389.96313, 392.29462, 402.10175, 421.28598, 428.66382, 379.18607, 385.55054, 387.35733, 393.27548;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.92234, -60.031658, -10.200402, 37.284626, 52.516781, -7.227623, 10.467632, -8.2479115, 9.1667109;
 -61.185043, -23.850025, -55.780235, -23.480572, -63.363609, 53.794304, 51.600056, 71.045219, 68.853645;
 389.96518, 392.29639, 402.10303, 421.64078, 428.6637, 381.57224, 387.92297, 390.20721, 396.70343;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-74.002518, -60.029194, -10.216045, 37.284626, 52.516781, -7.4536724, 10.272038, -8.4807901, 8.9595308;
 -61.245388, -23.969866, -55.94231, -23.480572, -63.363609, 53.882755, 51.792423, 71.164627, 68.969566;
 390.3866, 392.29742, 402.49078, 421.64078, 428.6637, 382.20157, 388.56369, 390.86444, 397.37164;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.92234, -60.029194, -10.438891, 37.284626, 52.516781, -7.4661331, 10.075712, -8.5107622, 8.9758158;
 -61.185043, -23.969866, -55.941601, -23.480572, -63.363609, 55.274136, 53.115749, 72.565651, 70.193092;
 389.96518, 392.29742, 402.40936, 421.64078, 428.6637, 382.90817, 389.55035, 391.96844, 398.09891;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-74.197945, -60.231247, -10.439347, 37.250622, 52.327442, -10.140169, 7.5246873, -11.246662, 6.3548079;
 -61.80624, -24.536957, -56.395382, -23.918463, -63.763767, 52.35553, 50.361206, 69.712303, 67.502441;
 390.23975, 392.16562, 402.41196, 421.26447, 429.03745, 386.62247, 393.08344, 395.49759, 401.43121;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-74.272598, -60.231518, -10.439574, 37.045467, 52.326729, -9.5036554, 8.1856861, -10.580045, 7.0285363;
 -62.220821, -24.767155, -56.622272, -24.169888, -63.993462, 48.416698, 46.409153, 65.968674, 63.691906;
 390.6666, 392.16736, 402.4133, 421.61911, 429.03815, 386.89835, 393.2984, 395.39447, 401.64383;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-74.088783, -60.096447, -10.22144, 37.285946, 52.572685, -8.657115, 8.8643055, -9.7180014, 7.7108879;
 -62.343132, -25.025272, -56.786205, -24.276505, -64.090584, 46.051659, 43.845928, 63.570625, 61.276157;
 390.8161, 392.7193, 402.88516, 421.6438, 429.04248, 387.61157, 394.22549, 396.12088, 402.22101;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.892899, -60.163109, -10.237452, 37.316502, 52.617802, -8.6618347, 8.8760681, -9.7186403, 7.7175341;
 -62.709068, -25.390707, -57.176739, -24.643728, -64.371086, 45.762222, 43.551205, 63.12286, 60.879112;
 390.97092, 393.1366, 403.27542, 422.02371, 429.41959, 387.98108, 394.59033, 396.12341, 402.59793;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.979141, -60.160511, -10.465625, 37.144375, 52.468258, -8.8858242, 8.872016, -9.7285738, 7.7243195;
 -62.881195, -25.510752, -57.340023, -24.916479, -64.715111, 45.579903, 43.442204, 62.9534, 60.705826;
 391.39322, 393.1377, 403.58578, 422.75974, 430.17175, 388.26563, 394.58932, 396.50427, 402.97421;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.782799, -59.761536, -10.018559, 37.419384, 52.708935, -8.45504, 9.1024303, -9.512639, 7.952363;
 -62.783298, -25.518513, -57.341293, -24.814152, -64.703217, 45.582882, 43.477158, 63.122314, 60.868687;
 391.54385, 393.4093, 403.74802, 423.1633, 430.17477, 388.43143, 395.01443, 396.96872, 403.40985;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.321854, -59.561512, -9.7946587, 37.861168, 52.996521, -8.2352991, 9.3289652, -9.2927742, 8.1846972;
 -62.745853, -25.29159, -57.114391, -24.676716, -64.512154, 45.694878, 43.58527, 63.12394, 60.978214;
 391.41983, 393.543, 403.82748, 422.82925, 430.55463, 388.51523, 395.07828, 397.05109, 403.47351;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.940132, -59.09901, -9.3470049, 38.134171, 53.237324, -7.8039327, 9.7741251, -8.8527489, 8.6382933;
 -62.770184, -25.274847, -57.115437, -24.693193, -64.500183, 45.697647, 43.58329, 63.12706, 60.974796;
 391.71811, 393.39813, 403.98819, 423.23193, 430.55688, 388.6796, 395.20309, 397.21497, 403.59729;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.855148, -59.09901, -9.3470049, 38.134171, 53.237324, -7.8078427, 9.7741251, -8.8524323, 8.6382933;
 -62.598198, -25.274847, -57.115437, -24.693193, -64.500183, 45.806889, 43.58329, 63.351353, 60.974796;
 391.29617, 393.39813, 403.98819, 423.23193, 430.55688, 388.67712, 395.20309, 397.21371, 403.59729;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.131088, -59.29892, -9.5708799, 38.099995, 53.190922, -8.0313072, 9.5561943, -9.0724888, 8.4114637;
 -62.525997, -25.271055, -57.114929, -24.673176, -64.449188, 45.844437, 43.731441, 63.349808, 60.976524;
 391.56705, 393.26315, 403.90796, 422.85217, 430.1792, 388.96173, 395.50098, 397.1319, 403.53552;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.321854, -59.564087, -9.7946587, 37.861168, 52.950306, -8.023572, 9.5475883, -9.0635014, 8.4095898;
 -62.513859, -25.171556, -57.114391, -24.676716, -64.461121, 45.805496, 43.695396, 63.295067, 61.036419;
 391.41785, 393.54193, 403.82748, 422.82925, 430.17679, 388.59503, 395.13867, 396.75189, 403.16153;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.512413, -59.498375, -9.7849531, 37.829819, 52.897583, -8.2349796, 9.3250408, -9.0635014, 8.4040279;
 -62.501682, -25.036686, -57.064434, -24.537868, -64.531235, 45.914619, 43.696354, 63.295067, 61.149784;
 391.26837, 393.12619, 403.43765, 422.44943, 429.79941, 388.51395, 395.07608, 396.75189, 403.15897;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.432724, -59.435612, -9.7752628, 37.79594, 52.90416, -8.2309742, 9.3207169, -9.2887506, 8.3964987;
