[-70.283051, -55.631783, -6.388659, 41.993786, 56.417919, 3.9719093, 21.191738, 3.0102351, 20.12326;
 -67.483284, -30.279894, -62.67078, -30.225368, -70.095352, 43.056755, 40.736851, 60.897751, 58.269108;
 377.40845, 377.29208, 388.41473, 405.56946, 414.9707, 370.31876, 377.79019, 377.92929, 385.33795;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-70.289375, -55.631783, -6.388659, 41.990639, 56.417919, 3.7672193, 20.977308, 2.7983451, 19.905167;
 -67.589531, -30.279894, -62.67078, -30.339476, -70.095352, 43.090523, 40.529007, 60.684616, 58.271629;
 377.40738, 377.29208, 388.41473, 405.56973, 414.9707, 370.57651, 377.73715, 377.85782, 385.28433;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-70.472755, -56.069485, -6.8204155, 41.727936, 56.137608, 3.5559752, 20.745102, 2.3770974, 19.485991;
 -67.576012, -30.414373, -62.831726, -30.425615, -70.276329, 42.846951, 40.499088, 60.732712, 58.109028;
 377.26138, 377.41653, 388.62134, 405.19574, 414.61493, 370.17389, 377.35513, 378.05426, 385.5173;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-70.730911, -56.072731, -6.8204155, 41.53159, 56.137608, 3.1432288, 20.334459, 2.1598077, 19.267849;
 -67.627373, -30.52059, -62.831726, -30.347767, -70.276329, 42.879814, 40.533463, 60.625572, 58.111462;
 377.51331, 377.4169, 388.62134, 405.52115, 414.61493, 370.35779, 377.57336, 377.97937, 385.46304;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-70.914108, -56.264072, -7.0419965, 41.45998, 56.083992, 1.8976204, 19.050014, 0.68080807, 17.954571;
 -67.613777, -30.293755, -62.720814, -30.300652, -70.118042, 42.666386, 40.332275, 60.456276, 58.019936;
 377.36685, 377.28299, 388.53925, 404.82056, 414.26257, 369.91324, 377.24072, 377.80438, 385.13123;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-70.838921, -56.264072, -7.0350804, 41.460308, 56.091152, -1.4210188, 15.839354, -2.7059696, 14.669297;
 -67.548866, -30.293755, -62.667728, -30.081247, -70.001289, 41.25452, 39.303402, 59.0425, 56.936535;
 376.96878, 377.28299, 388.17499, 404.81973, 414.26282, 369.35657, 376.37283, 377.26996, 383.92703;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.355614, -56.704895, -7.2503653, 41.230816, 55.620075, -3.0726571, 14.34876, -4.390202, 12.942256;
 -67.651497, -30.312372, -62.66663, -30.304735, -70.142998, 40.650021, 38.889751, 58.438065, 56.45993;
 377.47192, 377.4053, 388.09457, 404.79553, 414.25208, 369.06039, 375.95117, 376.98465, 383.78714;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.979996, -57.278023, -7.8956499, 40.508343, 55.063175, -4.5132504, 13.057715, -5.6432109, 11.828479;
 -67.450684, -30.297743, -62.663116, -30.29332, -70.06089, 39.176594, 37.292858, 56.945522, 55.050076;
 377.42706, 377.00626, 387.85196, 404.3689, 413.53757, 368.50357, 375.2554, 375.81235, 382.45715;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.085838, -57.718422, -8.1024485, 40.473705, 54.971313, -4.9268036, 12.633608, -6.0602832, 11.397317;
 -67.147568, -30.094074, -62.389874, -30.050619, -69.733253, 39.276981, 37.503262, 57.154369, 55.265392;
 376.87839, 377.12518, 387.40533, 404.01834, 412.83585, 368.33786, 375.12827, 375.64734, 382.33008;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.449753, -57.845947, -8.5313931, 40.210495, 54.739944, -5.1277852, 12.411033, -6.4831944, 11.176816;
 -66.895638, -29.733135, -62.168343, -29.812212, -69.745399, 39.589752, 37.892731, 57.410549, 55.587166;
 376.58047, 376.60162, 387.24048, 403.64182, 412.82895, 368.25565, 374.73227, 375.82755, 382.26321;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.890282, -58.289082, -8.7517529, 39.753292, 54.45631, -5.5407887, 11.98756, -6.6903129, 10.745927;
 -66.932457, -29.635189, -62.057098, -29.819996, -69.599709, 39.689896, 37.893543, 57.466373, 55.588905;
 376.68253, 376.71957, 387.1564, 403.58813, 412.4707, 368.08859, 374.60474, 375.39587, 382.13593;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.071701, -58.47908, -8.966074, 39.5247, 54.18578, -5.7454515, 11.977121, -6.9052005, 10.736564;
 -66.918579, -29.630297, -62.055664, -29.823862, -69.663361, 39.688179, 37.863682, 57.511787, 55.544296;
 376.53387, 376.58514, 387.07404, 403.56088, 412.11414, 368.00592, 374.27475, 375.65918, 381.79404;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.078033, -58.47908, -8.9573412, 39.521919, 54.179409, -5.741745, 11.977121, -6.8932204, 10.535815;
 -66.800148, -29.630297, -62.003029, -29.718313, -69.558693, 39.793678, 37.863682, 57.571564, 55.695671;
 376.53079, 376.58514, 386.71039, 403.56033, 412.11319, 368.00702, 374.27475, 375.31461, 382.07324;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.812881, -58.228844, -8.9658909, 39.719276, 54.232166, -5.5404892, 11.987701, -6.6846261, 10.746053;
 -66.643745, -29.385626, -61.836788, -29.577925, -69.495468, 39.898834, 38.10284, 57.78664, 55.802273;
 376.28192, 376.33038, 387.07275, 403.23813, 412.46338, 368.08737, 374.60361, 375.39627, 382.1348;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.379143, -57.848938, -8.5373344, 39.979118, 54.509293, -5.1274734, 12.411033, -6.4828601, 11.182043;
 -66.713058, -29.617203, -62.058491, -29.710625, -69.536415, 39.798706, 37.892731, 57.623604, 55.693039;
 376.17944, 376.60031, 387.23853, 403.61453, 412.82117, 368.25443, 374.73227, 375.82632, 382.26453;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
